date,OT,Num_Sites,AQI_Category,Param_Freq,Month,DayOfWeek
2015-11-18,42,36.0,1.0,0.22880030039426746,0.9166666666666666,0.3333333333333333
2015-11-19,31,36.0,1.0,0.30427436009762815,0.9166666666666666,0.5
2015-11-20,34,42.0,1.0,0.30427436009762815,0.9166666666666666,0.6666666666666666
2015-11-21,38,35.0,1.0,0.27492333687965453,0.9166666666666666,0.8333333333333334
2015-11-22,33,35.0,1.0,0.27492333687965453,0.9166666666666666,1.0
2015-11-23,37,40.0,1.0,0.27492333687965453,0.9166666666666666,0.0
2015-11-24,52,37.0,2.0,0.27492333687965453,0.9166666666666666,0.16666666666666666
2015-11-25,67,36.0,2.0,0.27492333687965453,0.9166666666666666,0.3333333333333333
2015-11-26,65,42.0,2.0,0.27492333687965453,0.9166666666666666,0.5
2015-11-27,61,36.0,2.0,0.22880030039426746,0.9166666666666666,0.6666666666666666
2015-11-28,40,36.0,1.0,0.27492333687965453,0.9166666666666666,0.8333333333333334
2015-11-29,41,42.0,1.0,0.27492333687965453,0.9166666666666666,1.0
2015-11-30,62,36.0,2.0,0.27492333687965453,0.9166666666666666,0.0
2015-12-01,41,36.0,1.0,0.22880030039426746,1.0,0.16666666666666666
2015-12-02,62,41.0,2.0,0.27492333687965453,1.0,0.3333333333333333
2015-12-03,39,36.0,1.0,0.27492333687965453,1.0,0.5
2015-12-04,44,36.0,1.0,0.27492333687965453,1.0,0.6666666666666666
2015-12-05,59,40.0,2.0,0.27492333687965453,1.0,0.8333333333333334
2015-12-06,79,36.0,2.0,0.27492333687965453,1.0,1.0
2015-12-07,89,36.0,2.0,0.27492333687965453,1.0,0.0
2015-12-08,60,40.0,2.0,0.27492333687965453,1.0,0.16666666666666666
2015-12-09,87,36.0,2.0,0.27492333687965453,1.0,0.3333333333333333
2015-12-10,68,36.0,2.0,0.27492333687965453,1.0,0.5
2015-12-11,85,42.0,2.0,0.27492333687965453,1.0,0.6666666666666666
2015-12-12,96,36.0,2.0,0.27492333687965453,1.0,0.8333333333333334
2015-12-13,91,36.0,2.0,0.27492333687965453,1.0,1.0
2015-12-14,61,41.0,2.0,0.27492333687965453,1.0,0.0
2015-12-15,34,36.0,1.0,0.30427436009762815,1.0,0.16666666666666666
2015-12-16,36,36.0,1.0,0.27492333687965453,1.0,0.3333333333333333
2015-12-17,38,42.0,1.0,0.27492333687965453,1.0,0.5
2015-12-18,42,36.0,1.0,0.27492333687965453,1.0,0.6666666666666666
2015-12-19,38,36.0,1.0,0.27492333687965453,1.0,0.8333333333333334
2015-12-20,45,40.0,1.0,0.27492333687965453,1.0,1.0
2015-12-21,48,36.0,1.0,0.27492333687965453,1.0,0.0
2015-12-22,55,36.0,2.0,0.27492333687965453,1.0,0.16666666666666666
2015-12-23,64,41.0,2.0,0.27492333687965453,1.0,0.3333333333333333
2015-12-24,52,36.0,2.0,0.27492333687965453,1.0,0.5
2015-12-25,62,36.0,2.0,0.27492333687965453,1.0,0.6666666666666666
2015-12-26,38,42.0,1.0,0.27492333687965453,1.0,0.8333333333333334
2015-12-27,43,36.0,1.0,0.27492333687965453,1.0,1.0
2015-12-28,35,34.0,1.0,0.27492333687965453,1.0,0.0
2015-12-29,41,42.0,1.0,0.22880030039426746,1.0,0.16666666666666666
2015-12-30,66,35.0,2.0,0.27492333687965453,1.0,0.3333333333333333
2015-12-31,40,35.0,1.0,0.27492333687965453,1.0,0.5
2016-01-01,50,40.0,1.0,0.27492333687965453,0.08333333333333333,0.6666666666666666
2016-01-02,63,35.0,2.0,0.27492333687965453,0.08333333333333333,0.8333333333333334
2016-01-03,73,35.0,2.0,0.27492333687965453,0.08333333333333333,1.0
2016-01-04,48,40.0,1.0,0.27492333687965453,0.08333333333333333,0.0
2016-01-05,59,34.0,2.0,0.27492333687965453,0.08333333333333333,0.16666666666666666
2016-01-06,68,35.0,2.0,0.27492333687965453,0.08333333333333333,0.3333333333333333
2016-01-07,96,40.0,2.0,0.27492333687965453,0.08333333333333333,0.5
2016-01-08,77,35.0,2.0,0.27492333687965453,0.08333333333333333,0.6666666666666666
2016-01-09,63,36.0,2.0,0.27492333687965453,0.08333333333333333,0.8333333333333334
2016-01-10,39,41.0,1.0,0.27492333687965453,0.08333333333333333,1.0
2016-01-11,45,35.0,1.0,0.27492333687965453,0.08333333333333333,0.0
2016-01-12,55,34.0,2.0,0.27492333687965453,0.08333333333333333,0.16666666666666666
2016-01-13,48,41.0,1.0,0.27492333687965453,0.08333333333333333,0.3333333333333333
2016-01-14,61,34.0,2.0,0.27492333687965453,0.08333333333333333,0.5
2016-01-15,105,34.0,3.0,0.27492333687965453,0.08333333333333333,0.6666666666666666
2016-01-16,52,41.0,2.0,0.27492333687965453,0.08333333333333333,0.8333333333333334
2016-01-17,42,35.0,1.0,0.27492333687965453,0.08333333333333333,1.0
2016-01-18,51,35.0,2.0,0.27492333687965453,0.08333333333333333,0.0
2016-01-19,41,41.0,1.0,0.27492333687965453,0.08333333333333333,0.16666666666666666
2016-01-20,42,35.0,1.0,0.27492333687965453,0.08333333333333333,0.3333333333333333
2016-01-21,48,35.0,1.0,0.27492333687965453,0.08333333333333333,0.5
2016-01-22,53,41.0,2.0,0.27492333687965453,0.08333333333333333,0.6666666666666666
2016-01-23,47,34.0,1.0,0.27492333687965453,0.08333333333333333,0.8333333333333334
2016-01-24,52,34.0,2.0,0.27492333687965453,0.08333333333333333,1.0
2016-01-25,83,40.0,2.0,0.22880030039426746,0.08333333333333333,0.0
2016-01-26,89,35.0,2.0,0.27492333687965453,0.08333333333333333,0.16666666666666666
2016-01-27,55,34.0,2.0,0.27492333687965453,0.08333333333333333,0.3333333333333333
2016-01-28,95,41.0,2.0,0.22880030039426746,0.08333333333333333,0.5
2016-01-29,71,34.0,2.0,0.22880030039426746,0.08333333333333333,0.6666666666666666
2016-01-30,68,33.0,2.0,0.27492333687965453,0.08333333333333333,0.8333333333333334
2016-01-31,74,41.0,2.0,0.27492333687965453,0.08333333333333333,1.0
2016-02-01,69,34.0,2.0,0.27492333687965453,0.16666666666666666,0.0
2016-02-02,60,34.0,2.0,0.22880030039426746,0.16666666666666666,0.16666666666666666
2016-02-03,54,40.0,2.0,0.27492333687965453,0.16666666666666666,0.3333333333333333
2016-02-04,47,35.0,1.0,0.27492333687965453,0.16666666666666666,0.5
2016-02-05,51,35.0,2.0,0.22880030039426746,0.16666666666666666,0.6666666666666666
2016-02-06,66,40.0,2.0,0.27492333687965453,0.16666666666666666,0.8333333333333334
2016-02-07,70,35.0,2.0,0.27492333687965453,0.16666666666666666,1.0
2016-02-08,42,35.0,1.0,0.27492333687965453,0.16666666666666666,0.0
2016-02-09,67,41.0,2.0,0.27492333687965453,0.16666666666666666,0.16666666666666666
2016-02-10,63,35.0,2.0,0.27492333687965453,0.16666666666666666,0.3333333333333333
2016-02-11,38,35.0,1.0,0.27492333687965453,0.16666666666666666,0.5
2016-02-12,50,41.0,1.0,0.27492333687965453,0.16666666666666666,0.6666666666666666
2016-02-13,54,35.0,2.0,0.27492333687965453,0.16666666666666666,0.8333333333333334
2016-02-14,53,34.0,2.0,0.27492333687965453,0.16666666666666666,1.0
2016-02-15,69,41.0,2.0,0.27492333687965453,0.16666666666666666,0.0
2016-02-16,57,34.0,2.0,0.27492333687965453,0.16666666666666666,0.16666666666666666
2016-02-17,45,34.0,1.0,0.27492333687965453,0.16666666666666666,0.3333333333333333
2016-02-18,39,41.0,1.0,0.27492333687965453,0.16666666666666666,0.5
2016-02-19,44,34.0,1.0,0.27492333687965453,0.16666666666666666,0.6666666666666666
2016-02-20,59,34.0,2.0,0.27492333687965453,0.16666666666666666,0.8333333333333334
2016-02-21,53,40.0,2.0,0.27492333687965453,0.16666666666666666,1.0
2016-02-22,39,33.0,1.0,0.22880030039426746,0.16666666666666666,0.0
2016-02-23,55,34.0,2.0,0.27492333687965453,0.16666666666666666,0.16666666666666666
2016-02-24,61,40.0,2.0,0.27492333687965453,0.16666666666666666,0.3333333333333333
2016-02-25,42,34.0,1.0,0.27492333687965453,0.16666666666666666,0.5
2016-02-26,39,34.0,1.0,0.30427436009762815,0.16666666666666666,0.6666666666666666
2016-02-27,95,40.0,2.0,0.27492333687965453,0.16666666666666666,0.8333333333333334
2016-02-28,62,34.0,2.0,0.27492333687965453,0.16666666666666666,1.0
2016-02-29,53,34.0,2.0,0.27492333687965453,0.16666666666666666,0.0
2016-03-01,47,38.0,1.0,0.27492333687965453,0.25,0.16666666666666666
2016-03-02,54,34.0,2.0,0.27492333687965453,0.25,0.3333333333333333
2016-03-03,37,34.0,1.0,0.30427436009762815,0.25,0.5
2016-03-04,59,40.0,2.0,0.27492333687965453,0.25,0.6666666666666666
2016-03-05,40,34.0,1.0,0.22880030039426746,0.25,0.8333333333333334
2016-03-06,48,34.0,1.0,0.22880030039426746,0.25,1.0
2016-03-07,78,43.0,2.0,0.27492333687965453,0.25,0.0
2016-03-08,85,37.0,2.0,0.27492333687965453,0.25,0.16666666666666666
2016-03-09,110,37.0,3.0,0.27492333687965453,0.25,0.3333333333333333
2016-03-10,74,44.0,2.0,0.30427436009762815,0.25,0.5
2016-03-11,41,38.0,1.0,0.22880030039426746,0.25,0.6666666666666666
2016-03-12,41,38.0,1.0,0.22880030039426746,0.25,0.8333333333333334
2016-03-13,58,44.0,2.0,0.27492333687965453,0.25,1.0
2016-03-14,40,37.0,1.0,0.30427436009762815,0.25,0.0
2016-03-15,43,37.0,1.0,0.22880030039426746,0.25,0.16666666666666666
2016-03-16,57,44.0,2.0,0.22880030039426746,0.25,0.3333333333333333
2016-03-17,41,38.0,1.0,0.22880030039426746,0.25,0.5
2016-03-18,41,39.0,1.0,0.30427436009762815,0.25,0.6666666666666666
2016-03-19,41,44.0,1.0,0.30427436009762815,0.25,0.8333333333333334
2016-03-20,40,39.0,1.0,0.30427436009762815,0.25,1.0
2016-03-21,51,38.0,2.0,0.30427436009762815,0.25,0.0
2016-03-22,44,44.0,1.0,0.30427436009762815,0.25,0.16666666666666666
2016-03-23,63,39.0,2.0,0.22880030039426746,0.25,0.3333333333333333
2016-03-24,60,39.0,2.0,0.27492333687965453,0.25,0.5
2016-03-25,68,45.0,2.0,0.27492333687965453,0.25,0.6666666666666666
2016-03-26,40,39.0,1.0,0.30427436009762815,0.25,0.8333333333333334
2016-03-27,51,41.0,2.0,0.30427436009762815,0.25,1.0
2016-03-28,48,46.0,1.0,0.27492333687965453,0.25,0.0
2016-03-29,61,41.0,2.0,0.30427436009762815,0.25,0.16666666666666666
2016-03-30,53,40.0,2.0,0.22880030039426746,0.25,0.3333333333333333
2016-03-31,61,46.0,2.0,0.30427436009762815,0.25,0.5
2016-04-01,48,42.0,1.0,0.27492333687965453,0.3333333333333333,0.6666666666666666
2016-04-02,39,42.0,1.0,0.30427436009762815,0.3333333333333333,0.8333333333333334
2016-04-03,41,47.0,1.0,0.30427436009762815,0.3333333333333333,1.0
2016-04-04,53,42.0,2.0,0.22880030039426746,0.3333333333333333,0.0
2016-04-05,43,40.0,1.0,0.30427436009762815,0.3333333333333333,0.16666666666666666
2016-04-06,51,46.0,2.0,0.22880030039426746,0.3333333333333333,0.3333333333333333
2016-04-07,44,41.0,1.0,0.30427436009762815,0.3333333333333333,0.5
2016-04-08,45,42.0,1.0,0.22880030039426746,0.3333333333333333,0.6666666666666666
2016-04-09,46,47.0,1.0,0.22880030039426746,0.3333333333333333,0.8333333333333334
2016-04-10,42,42.0,1.0,0.30427436009762815,0.3333333333333333,1.0
2016-04-11,55,42.0,2.0,0.27492333687965453,0.3333333333333333,0.0
2016-04-12,47,47.0,1.0,0.30427436009762815,0.3333333333333333,0.16666666666666666
2016-04-13,45,41.0,1.0,0.22880030039426746,0.3333333333333333,0.3333333333333333
2016-04-14,47,41.0,1.0,0.30427436009762815,0.3333333333333333,0.5
2016-04-15,50,47.0,1.0,0.27492333687965453,0.3333333333333333,0.6666666666666666
2016-04-16,48,41.0,1.0,0.30427436009762815,0.3333333333333333,0.8333333333333334
2016-04-17,61,41.0,2.0,0.30427436009762815,0.3333333333333333,1.0
2016-04-18,84,45.0,2.0,0.30427436009762815,0.3333333333333333,0.0
2016-04-19,58,42.0,2.0,0.22880030039426746,0.3333333333333333,0.16666666666666666
2016-04-20,50,42.0,1.0,0.30427436009762815,0.3333333333333333,0.3333333333333333
2016-04-21,77,47.0,2.0,0.30427436009762815,0.3333333333333333,0.5
2016-04-22,100,42.0,2.0,0.30427436009762815,0.3333333333333333,0.6666666666666666
2016-04-23,43,42.0,1.0,0.27492333687965453,0.3333333333333333,0.8333333333333334
2016-04-24,49,47.0,1.0,0.30427436009762815,0.3333333333333333,1.0
2016-04-25,71,41.0,2.0,0.30427436009762815,0.3333333333333333,0.0
2016-04-26,62,41.0,2.0,0.27492333687965453,0.3333333333333333,0.16666666666666666
2016-04-27,44,46.0,1.0,0.30427436009762815,0.3333333333333333,0.3333333333333333
2016-04-28,46,42.0,1.0,0.30427436009762815,0.3333333333333333,0.5
2016-04-29,48,42.0,1.0,0.30427436009762815,0.3333333333333333,0.6666666666666666
2016-04-30,49,46.0,1.0,0.30427436009762815,0.3333333333333333,0.8333333333333334
2016-05-01,43,41.0,1.0,0.30427436009762815,0.4166666666666667,1.0
2016-05-02,53,41.0,2.0,0.27492333687965453,0.4166666666666667,0.0
2016-05-03,48,46.0,1.0,0.27492333687965453,0.4166666666666667,0.16666666666666666
2016-05-04,39,39.0,1.0,0.22880030039426746,0.4166666666666667,0.3333333333333333
2016-05-05,32,40.0,1.0,0.30427436009762815,0.4166666666666667,0.5
2016-05-06,41,45.0,1.0,0.22880030039426746,0.4166666666666667,0.6666666666666666
2016-05-07,41,40.0,1.0,0.27492333687965453,0.4166666666666667,0.8333333333333334
2016-05-08,39,40.0,1.0,0.30427436009762815,0.4166666666666667,1.0
2016-05-09,55,46.0,2.0,0.27492333687965453,0.4166666666666667,0.0
2016-05-10,46,42.0,1.0,0.30427436009762815,0.4166666666666667,0.16666666666666666
2016-05-11,55,42.0,2.0,0.22880030039426746,0.4166666666666667,0.3333333333333333
2016-05-12,105,47.0,3.0,0.30427436009762815,0.4166666666666667,0.5
2016-05-13,85,41.0,2.0,0.27492333687965453,0.4166666666666667,0.6666666666666666
2016-05-14,50,41.0,1.0,0.30427436009762815,0.4166666666666667,0.8333333333333334
2016-05-15,35,44.0,1.0,0.30427436009762815,0.4166666666666667,1.0
2016-05-16,52,41.0,2.0,0.27492333687965453,0.4166666666666667,0.0
2016-05-17,47,41.0,1.0,0.30427436009762815,0.4166666666666667,0.16666666666666666
2016-05-18,44,46.0,1.0,0.30427436009762815,0.4166666666666667,0.3333333333333333
2016-05-19,53,40.0,2.0,0.22880030039426746,0.4166666666666667,0.5
2016-05-20,50,42.0,1.0,0.30427436009762815,0.4166666666666667,0.6666666666666666
2016-05-21,45,47.0,1.0,0.22880030039426746,0.4166666666666667,0.8333333333333334
2016-05-22,51,41.0,2.0,0.30427436009762815,0.4166666666666667,1.0
2016-05-23,64,40.0,2.0,0.30427436009762815,0.4166666666666667,0.0
2016-05-24,58,46.0,2.0,0.30427436009762815,0.4166666666666667,0.16666666666666666
2016-05-25,161,42.0,4.0,0.30427436009762815,0.4166666666666667,0.3333333333333333
2016-05-26,156,42.0,4.0,0.30427436009762815,0.4166666666666667,0.5
2016-05-27,122,46.0,3.0,0.30427436009762815,0.4166666666666667,0.6666666666666666
2016-05-28,122,41.0,3.0,0.30427436009762815,0.4166666666666667,0.8333333333333334
2016-05-29,93,41.0,2.0,0.30427436009762815,0.4166666666666667,1.0
2016-05-30,43,45.0,1.0,0.30427436009762815,0.4166666666666667,0.0
2016-05-31,84,42.0,2.0,0.30427436009762815,0.4166666666666667,0.16666666666666666
2016-06-01,112,42.0,3.0,0.30427436009762815,0.5,0.3333333333333333
2016-06-02,80,47.0,2.0,0.30427436009762815,0.5,0.5
2016-06-03,55,41.0,2.0,0.27492333687965453,0.5,0.6666666666666666
2016-06-04,77,42.0,2.0,0.30427436009762815,0.5,0.8333333333333334
2016-06-05,36,46.0,1.0,0.30427436009762815,0.5,1.0
2016-06-06,77,41.0,2.0,0.30427436009762815,0.5,0.0
2016-06-07,115,41.0,3.0,0.30427436009762815,0.5,0.16666666666666666
2016-06-08,30,43.0,1.0,0.30427436009762815,0.5,0.3333333333333333
2016-06-09,43,39.0,1.0,0.30427436009762815,0.5,0.5
2016-06-10,44,39.0,1.0,0.30427436009762815,0.5,0.6666666666666666
2016-06-11,108,45.0,3.0,0.30427436009762815,0.5,0.8333333333333334
2016-06-12,54,38.0,2.0,0.27492333687965453,0.5,1.0
2016-06-13,38,38.0,1.0,0.27492333687965453,0.5,0.0
2016-06-14,52,43.0,2.0,0.27492333687965453,0.5,0.16666666666666666
2016-06-15,101,40.0,3.0,0.30427436009762815,0.5,0.3333333333333333
2016-06-16,129,41.0,3.0,0.30427436009762815,0.5,0.5
2016-06-17,67,47.0,2.0,0.30427436009762815,0.5,0.6666666666666666
2016-06-18,100,42.0,2.0,0.30427436009762815,0.5,0.8333333333333334
2016-06-19,112,42.0,3.0,0.30427436009762815,0.5,1.0
2016-06-20,129,47.0,3.0,0.30427436009762815,0.5,0.0
2016-06-21,108,42.0,3.0,0.30427436009762815,0.5,0.16666666666666666
2016-06-22,67,41.0,2.0,0.30427436009762815,0.5,0.3333333333333333
2016-06-23,100,46.0,2.0,0.30427436009762815,0.5,0.5
2016-06-24,126,39.0,3.0,0.30427436009762815,0.5,0.6666666666666666
2016-06-25,93,40.0,2.0,0.30427436009762815,0.5,0.8333333333333334
2016-06-26,126,46.0,3.0,0.30427436009762815,0.5,1.0
2016-06-27,93,42.0,2.0,0.30427436009762815,0.5,0.0
2016-06-28,48,41.0,1.0,0.27492333687965453,0.5,0.16666666666666666
2016-06-29,90,45.0,2.0,0.30427436009762815,0.5,0.3333333333333333
2016-06-30,58,42.0,2.0,0.30427436009762815,0.5,0.5
2016-07-01,54,40.0,2.0,0.30427436009762815,0.5833333333333334,0.6666666666666666
2016-07-02,49,44.0,1.0,0.27492333687965453,0.5833333333333334,0.8333333333333334
2016-07-03,44,40.0,1.0,0.30427436009762815,0.5833333333333334,1.0
2016-07-04,64,40.0,2.0,0.30427436009762815,0.5833333333333334,0.0
2016-07-05,46,45.0,1.0,0.30427436009762815,0.5833333333333334,0.16666666666666666
2016-07-06,115,41.0,3.0,0.30427436009762815,0.5833333333333334,0.3333333333333333
2016-07-07,90,41.0,2.0,0.30427436009762815,0.5833333333333334,0.5
2016-07-08,84,45.0,2.0,0.30427436009762815,0.5833333333333334,0.6666666666666666
2016-07-09,29,40.0,1.0,0.27492333687965453,0.5833333333333334,0.8333333333333334
2016-07-10,40,40.0,1.0,0.30427436009762815,0.5833333333333334,1.0
2016-07-11,42,44.0,1.0,0.30427436009762815,0.5833333333333334,0.0
2016-07-12,101,41.0,3.0,0.30427436009762815,0.5833333333333334,0.16666666666666666
2016-07-13,80,40.0,2.0,0.30427436009762815,0.5833333333333334,0.3333333333333333
2016-07-14,58,46.0,2.0,0.30427436009762815,0.5833333333333334,0.5
2016-07-15,126,41.0,3.0,0.30427436009762815,0.5833333333333334,0.6666666666666666
2016-07-16,108,41.0,3.0,0.30427436009762815,0.5833333333333334,0.8333333333333334
2016-07-17,101,46.0,3.0,0.30427436009762815,0.5833333333333334,1.0
2016-07-18,90,41.0,2.0,0.30427436009762815,0.5833333333333334,0.0
2016-07-19,64,41.0,2.0,0.30427436009762815,0.5833333333333334,0.16666666666666666
2016-07-20,47,44.0,1.0,0.30427436009762815,0.5833333333333334,0.3333333333333333
2016-07-21,122,41.0,3.0,0.30427436009762815,0.5833333333333334,0.5
2016-07-22,140,41.0,3.0,0.30427436009762815,0.5833333333333334,0.6666666666666666
2016-07-23,71,44.0,2.0,0.30427436009762815,0.5833333333333334,0.8333333333333334
2016-07-24,64,40.0,2.0,0.30427436009762815,0.5833333333333334,1.0
2016-07-25,100,39.0,2.0,0.30427436009762815,0.5833333333333334,0.0
2016-07-26,58,46.0,2.0,0.30427436009762815,0.5833333333333334,0.16666666666666666
2016-07-27,74,39.0,2.0,0.30427436009762815,0.5833333333333334,0.3333333333333333
2016-07-28,101,39.0,3.0,0.30427436009762815,0.5833333333333334,0.5
2016-07-29,119,46.0,3.0,0.30427436009762815,0.5833333333333334,0.6666666666666666
2016-07-30,84,39.0,2.0,0.30427436009762815,0.5833333333333334,0.8333333333333334
2016-07-31,56,39.0,2.0,0.27492333687965453,0.5833333333333334,1.0
2016-08-01,43,45.0,1.0,0.27492333687965453,0.6666666666666666,0.0
2016-08-02,47,39.0,1.0,0.27492333687965453,0.6666666666666666,0.16666666666666666
2016-08-03,42,38.0,1.0,0.30427436009762815,0.6666666666666666,0.3333333333333333
2016-08-04,49,43.0,1.0,0.30427436009762815,0.6666666666666666,0.5
2016-08-05,61,39.0,2.0,0.30427436009762815,0.6666666666666666,0.6666666666666666
2016-08-06,47,40.0,1.0,0.30427436009762815,0.6666666666666666,0.8333333333333334
2016-08-07,46,45.0,1.0,0.27492333687965453,0.6666666666666666,1.0
2016-08-08,54,40.0,2.0,0.27492333687965453,0.6666666666666666,0.0
2016-08-09,108,41.0,3.0,0.30427436009762815,0.6666666666666666,0.16666666666666666
2016-08-10,55,46.0,2.0,0.27492333687965453,0.6666666666666666,0.3333333333333333
2016-08-11,84,37.0,2.0,0.30427436009762815,0.6666666666666666,0.5
2016-08-12,71,37.0,2.0,0.30427436009762815,0.6666666666666666,0.6666666666666666
2016-08-13,97,46.0,2.0,0.30427436009762815,0.6666666666666666,0.8333333333333334
2016-08-14,67,38.0,2.0,0.30427436009762815,0.6666666666666666,1.0
2016-08-15,64,38.0,2.0,0.30427436009762815,0.6666666666666666,0.0
2016-08-16,69,46.0,2.0,0.27492333687965453,0.6666666666666666,0.16666666666666666
2016-08-17,45,36.0,1.0,0.30427436009762815,0.6666666666666666,0.3333333333333333
2016-08-18,67,39.0,2.0,0.30427436009762815,0.6666666666666666,0.5
2016-08-19,87,46.0,2.0,0.30427436009762815,0.6666666666666666,0.6666666666666666
2016-08-20,80,41.0,2.0,0.30427436009762815,0.6666666666666666,0.8333333333333334
2016-08-21,44,41.0,1.0,0.30427436009762815,0.6666666666666666,1.0
2016-08-22,51,46.0,2.0,0.30427436009762815,0.6666666666666666,0.0
2016-08-23,61,41.0,2.0,0.30427436009762815,0.6666666666666666,0.16666666666666666
2016-08-24,115,41.0,3.0,0.30427436009762815,0.6666666666666666,0.3333333333333333
2016-08-25,77,46.0,2.0,0.30427436009762815,0.6666666666666666,0.5
2016-08-26,77,41.0,2.0,0.30427436009762815,0.6666666666666666,0.6666666666666666
2016-08-27,87,40.0,2.0,0.30427436009762815,0.6666666666666666,0.8333333333333334
2016-08-28,80,45.0,2.0,0.30427436009762815,0.6666666666666666,1.0
2016-08-29,93,41.0,2.0,0.30427436009762815,0.6666666666666666,0.0
2016-08-30,54,39.0,2.0,0.30427436009762815,0.6666666666666666,0.16666666666666666
2016-08-31,90,46.0,2.0,0.30427436009762815,0.6666666666666666,0.3333333333333333
2016-09-01,56,40.0,2.0,0.27492333687965453,0.75,0.5
2016-09-02,39,38.0,1.0,0.30427436009762815,0.75,0.6666666666666666
2016-09-03,53,45.0,2.0,0.005131735402716065,0.75,0.8333333333333334
2016-09-04,45,40.0,1.0,0.27492333687965453,0.75,1.0
2016-09-05,36,39.0,1.0,0.27492333687965453,0.75,0.0
2016-09-06,34,45.0,1.0,0.30427436009762815,0.75,0.16666666666666666
2016-09-07,44,38.0,1.0,0.30427436009762815,0.75,0.3333333333333333
2016-09-08,100,39.0,2.0,0.30427436009762815,0.75,0.5
2016-09-09,84,45.0,2.0,0.30427436009762815,0.75,0.6666666666666666
2016-09-10,100,40.0,2.0,0.30427436009762815,0.75,0.8333333333333334
2016-09-11,54,38.0,2.0,0.27492333687965453,0.75,1.0
2016-09-12,40,43.0,1.0,0.30427436009762815,0.75,0.0
2016-09-13,61,39.0,2.0,0.30427436009762815,0.75,0.16666666666666666
2016-09-14,101,40.0,3.0,0.30427436009762815,0.75,0.3333333333333333
2016-09-15,38,45.0,1.0,0.30427436009762815,0.75,0.5
2016-09-16,41,39.0,1.0,0.30427436009762815,0.75,0.6666666666666666
2016-09-17,48,41.0,1.0,0.30427436009762815,0.75,0.8333333333333334
2016-09-18,41,45.0,1.0,0.27492333687965453,0.75,1.0
2016-09-19,35,41.0,1.0,0.22880030039426746,0.75,0.0
2016-09-20,47,41.0,1.0,0.22880030039426746,0.75,0.16666666666666666
2016-09-21,54,43.0,2.0,0.27492333687965453,0.75,0.3333333333333333
2016-09-22,61,41.0,2.0,0.30427436009762815,0.75,0.5
2016-09-23,126,41.0,3.0,0.30427436009762815,0.75,0.6666666666666666
2016-09-24,36,44.0,1.0,0.27492333687965453,0.75,0.8333333333333334
2016-09-25,35,41.0,1.0,0.30427436009762815,0.75,1.0
2016-09-26,44,40.0,1.0,0.30427436009762815,0.75,0.0
2016-09-27,43,45.0,1.0,0.30427436009762815,0.75,0.16666666666666666
2016-09-28,51,40.0,2.0,0.27492333687965453,0.75,0.3333333333333333
2016-09-29,31,41.0,1.0,0.30427436009762815,0.75,0.5
2016-09-30,31,46.0,1.0,0.30427436009762815,0.75,0.6666666666666666
2016-10-01,30,41.0,1.0,0.30427436009762815,0.8333333333333334,0.8333333333333334
2016-10-02,33,40.0,1.0,0.27492333687965453,0.8333333333333334,1.0
2016-10-03,57,45.0,2.0,0.27492333687965453,0.8333333333333334,0.0
2016-10-04,58,40.0,2.0,0.27492333687965453,0.8333333333333334,0.16666666666666666
2016-10-05,42,39.0,1.0,0.27492333687965453,0.8333333333333334,0.3333333333333333
2016-10-06,62,45.0,2.0,0.27492333687965453,0.8333333333333334,0.5
2016-10-07,58,40.0,2.0,0.30427436009762815,0.8333333333333334,0.6666666666666666
2016-10-08,54,40.0,2.0,0.27492333687965453,0.8333333333333334,0.8333333333333334
2016-10-09,35,45.0,1.0,0.27492333687965453,0.8333333333333334,1.0
2016-10-10,33,40.0,1.0,0.30427436009762815,0.8333333333333334,0.0
2016-10-11,39,40.0,1.0,0.27492333687965453,0.8333333333333334,0.16666666666666666
2016-10-12,53,45.0,2.0,0.27492333687965453,0.8333333333333334,0.3333333333333333
2016-10-13,52,41.0,2.0,0.27492333687965453,0.8333333333333334,0.5
2016-10-14,36,41.0,1.0,0.22880030039426746,0.8333333333333334,0.6666666666666666
2016-10-15,60,46.0,2.0,0.27492333687965453,0.8333333333333334,0.8333333333333334
2016-10-16,44,41.0,1.0,0.27492333687965453,0.8333333333333334,1.0
2016-10-17,58,41.0,2.0,0.27492333687965453,0.8333333333333334,0.0
2016-10-18,66,46.0,2.0,0.27492333687965453,0.8333333333333334,0.16666666666666666
2016-10-19,52,40.0,2.0,0.27492333687965453,0.8333333333333334,0.3333333333333333
2016-10-20,52,40.0,2.0,0.27492333687965453,0.8333333333333334,0.5
2016-10-21,60,45.0,2.0,0.27492333687965453,0.8333333333333334,0.6666666666666666
2016-10-22,25,39.0,1.0,0.30427436009762815,0.8333333333333334,0.8333333333333334
2016-10-23,35,41.0,1.0,0.30427436009762815,0.8333333333333334,1.0
2016-10-24,40,46.0,1.0,0.27492333687965453,0.8333333333333334,0.0
2016-10-25,32,41.0,1.0,0.30427436009762815,0.8333333333333334,0.16666666666666666
2016-10-26,37,40.0,1.0,0.22880030039426746,0.8333333333333334,0.3333333333333333
2016-10-27,40,46.0,1.0,0.22880030039426746,0.8333333333333334,0.5
2016-10-28,37,41.0,1.0,0.22880030039426746,0.8333333333333334,0.6666666666666666
2016-10-29,37,41.0,1.0,0.27492333687965453,0.8333333333333334,0.8333333333333334
2016-10-30,61,46.0,2.0,0.27492333687965453,0.8333333333333334,1.0
